"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"09020040","金寧鄉","玉章路","環中路","09020040 玉章路與環中路交叉口","POINT (118.39580488838499 24.453706885664303)"
"09020040","金寧鄉","太湖路一段","公園路","09020040 太湖路一段與公園路交叉口","POINT (118.40348206974181 24.448242863017754)"
"09020040","金寧鄉","太湖路一段","市港路","09020040 太湖路一段與市港路交叉口","POINT (118.41311850241698 24.440572351033211)"
"09020040","金寧鄉","太湖路一段","玉章路","09020040 太湖路一段與玉章路交叉口","POINT (118.3960980466876 24.453682864772418)"
"09020040","金寧鄉","太湖路一段","伯玉路五段","09020040 太湖路一段與伯玉路五段交叉口","POINT (118.39609265165461 24.453517511823748)"
"09020040","金寧鄉","太湖路一段","赤東路","09020040 太湖路一段與赤東路交叉口","POINT (118.41220972220094 24.441441444167367)"
"09020040","金寧鄉","太湖路一段","黃海路","09020040 太湖路一段與黃海路交叉口","POINT (118.41306498106405 24.440764383269709)"
"09020040","金寧鄉","太湖路一段","經武路","09020040 太湖路一段與經武路交叉口","POINT (118.39914452889695 24.4513106492671)"
"09020040","金寧鄉","太湖路一段","擎天路","09020040 太湖路一段與擎天路交叉口","POINT (118.40348206974181 24.448242863017754)"
"09020040","金寧鄉","公園路","太湖路一段","09020040 公園路與太湖路一段交叉口","POINT (118.40348206974181 24.448242863017754)"
"09020040","金寧鄉","公園路","環島南路四段","09020040 公園路與環島南路四段交叉口","POINT (118.39691152394778 24.439220617837293)"
"09020040","金寧鄉","圓環","玉章路","09020040 圓環與玉章路交叉口","POINT (118.40215385022009 24.456134172953796)"
"09020040","金寧鄉","圓環","擎天路","09020040 圓環與擎天路交叉口","POINT (118.4073066381909 24.453282599912086)"
"09020040","金寧鄉","擎天路","公園路","09020040 擎天路與公園路交叉口","POINT (118.40348206974181 24.448242863017754)"
"09020040","金寧鄉","擎天路","太湖路一段","09020040 擎天路與太湖路一段交叉口","POINT (118.40348206974181 24.448242863017754)"
"09020040","金寧鄉","擎天路","圓環","09020040 擎天路與圓環交叉口","POINT (118.4073066381909 24.453282599912086)"
"09020040","金寧鄉","環島南路四段","市港路","09020040 環島南路四段與市港路交叉口","POINT (118.40989847713308 24.435931243132416)"
"09020040","金寧鄉","環島南路四段","環島南路塔后段","09020040 環島南路四段與環島南路塔后段交叉口","POINT (118.40826640097373 24.436919390317655)"
"09020040","金寧鄉","環島南路塔后段1巷","環島南路塔后段","09020040 環島南路塔后段1巷與環島南路塔后段交叉口","POINT (118.40842561425075 24.437437951999925)"
"09020040","金寧鄉","環島南路塔后段2巷","環島南路塔后段","09020040 環島南路塔后段2巷與環島南路塔后段交叉口","POINT (118.40850709552615 24.437618140165114)"
"09020040","金寧鄉","環島南路塔后段2巷","環島南路塔后段3巷","09020040 環島南路塔后段2巷與環島南路塔后段3巷交叉口","POINT (118.40850709552615 24.437618140165114)"
"09020040","金寧鄉","環島南路塔后段3巷","環島南路塔后段","09020040 環島南路塔后段3巷與環島南路塔后段交叉口","POINT (118.40850709552615 24.437618140165114)"
"09020040","金寧鄉","環島南路塔后段3巷","環島南路塔后段2巷","09020040 環島南路塔后段3巷與環島南路塔后段2巷交叉口","POINT (118.40850709552615 24.437618140165114)"
"09020040","金寧鄉","環島南路塔后段3巷","環島南路塔后段4巷","09020040 環島南路塔后段3巷與環島南路塔后段4巷交叉口","POINT (118.40929107682177 24.437712041077873)"
"09020040","金寧鄉","環島南路塔后段3巷","環島南路塔后段5巷","09020040 環島南路塔后段3巷與環島南路塔后段5巷交叉口","POINT (118.40912967909151 24.437923065197367)"
"09020040","金寧鄉","環島南路塔后段5巷","市港一路","09020040 環島南路塔后段5巷與市港一路交叉口","POINT (118.40949326869941 24.437981190179812)"
"09020040","金寧鄉","環島南路塔后段5巷","環島南路塔后段3巷","09020040 環島南路塔后段5巷與環島南路塔后段3巷交叉口","POINT (118.40912967909151 24.437923065197367)"
"09020040","金寧鄉","環島南路塔后段4巷","市港一路","09020040 環島南路塔后段4巷與市港一路交叉口","POINT (118.40949326869941 24.437981190179812)"
"09020040","金寧鄉","環島南路塔后段4巷","環島南路塔后段3巷","09020040 環島南路塔后段4巷與環島南路塔后段3巷交叉口","POINT (118.40929107682177 24.437712041077873)"
"09020040","金寧鄉","環島南路塔后段4巷","環島南路塔后段5巷","09020040 環島南路塔后段4巷與環島南路塔后段5巷交叉口","POINT (118.40949326869941 24.437981190179812)"
"09020040","金寧鄉","環島南路五段","士校路","09020040 環島南路五段與士校路交叉口","POINT (118.4185260458404 24.434056149471758)"
"09020040","金寧鄉","環島南路五段","市港路","09020040 環島南路五段與市港路交叉口","POINT (118.40989847713308 24.435931243132416)"
"09020040","金寧鄉","環島南路五段","金港路","09020040 環島南路五段與金港路交叉口","POINT (118.43469026514367 24.424529277604108)"
"09020040","金寧鄉","環島南路五段","前港路","09020040 環島南路五段與前港路交叉口","POINT (118.41500676215242 24.434698132313031)"
"09020040","金寧鄉","環島南路五段","復國路","09020040 環島南路五段與復國路交叉口","POINT (118.4244523335085 24.432085970491187)"
"09020040","金寧鄉","環島南路五段","環島南路五段165巷","09020040 環島南路五段與環島南路五段165巷交叉口","POINT (118.41362302118557 24.435031928280921)"
"09020040","金寧鄉","環島南路五段","環島南路四段","09020040 環島南路五段與環島南路四段交叉口","POINT (118.40989847713308 24.435931243132416)"
"09020040","金寧鄉","市港三路","市港路","09020040 市港三路與市港路交叉口","POINT (118.41169824717645 24.438504831233047)"
"09020040","金寧鄉","市港三路","赤東路","09020040 市港三路與赤東路交叉口","POINT (118.41038782164071 24.43927772029059)"
"09020040","金寧鄉","市港路2巷","市港路","09020040 市港路2巷與市港路交叉口","POINT (118.41041051513321 24.436671952648567)"
"09020040","金寧鄉","市港路","太湖路一段","09020040 市港路與太湖路一段交叉口","POINT (118.41311850241698 24.440572351033211)"
"09020040","金寧鄉","市港路","太湖路二段","09020040 市港路與太湖路二段交叉口","POINT (118.41330461711448 24.440644497345716)"
"09020040","金寧鄉","市港路","市港一路","09020040 市港路與市港一路交叉口","POINT (118.41061803819196 24.436967037298984)"
"09020040","金寧鄉","市港路","市港三路","09020040 市港路與市港三路交叉口","POINT (118.41169824717645 24.438504831233047)"
"09020040","金寧鄉","市港路","市港五路","09020040 市港路與市港五路交叉口","POINT (118.41201358276067 24.438952752967225)"
"09020040","金寧鄉","市港路","市港六路","09020040 市港路與市港六路交叉口","POINT (118.41244772058587 24.439569356040977)"
"09020040","金寧鄉","市港五路","市港路","09020040 市港五路與市港路交叉口","POINT (118.41201358276067 24.438952752967225)"
"09020040","金寧鄉","市港五路","赤東路","09020040 市港五路與赤東路交叉口","POINT (118.41070351425583 24.439736030093741)"
"09020040","金寧鄉","赤東路","市港五路","09020040 赤東路與市港五路交叉口","POINT (118.41070351425583 24.439736030093741)"
"09020040","金寧鄉","赤東路","市港六路","09020040 赤東路與市港六路交叉口","POINT (118.41119453599913 24.440382023911297)"
"09020040","金寧鄉","市港二路","市港路","09020040 市港二路與市港路交叉口","POINT (118.41095631188432 24.437448638643787)"
"09020040","金寧鄉","環島南路五段165巷6弄","環島南路五段165巷","09020040 環島南路五段165巷6弄與環島南路五段165巷交叉口","POINT (118.4132380052298 24.434208649309767)"
"09020040","金寧鄉","環島南路五段165巷6弄","環島南路五段165巷8弄","09020040 環島南路五段165巷6弄與環島南路五段165巷8弄交叉口","POINT (118.41299789163941 24.434346322924512)"
"09020040","金寧鄉","黃海路","下莊中興路","09020040 黃海路與下莊中興路交叉口","POINT (118.42631797799231 24.452762592119996)"
"09020040","金寧鄉","黃海路","下莊光武路","09020040 黃海路與下莊光武路交叉口","POINT (118.42548859262456 24.451821536135014)"
"09020040","金寧鄉","黃海路","下莊新生街","09020040 黃海路與下莊新生街交叉口","POINT (118.42608972915775 24.452503478552728)"
"09020040","金寧鄉","黃海路","中正路","09020040 黃海路與中正路交叉口","POINT (118.41399195906172 24.441886476379807)"
"09020040","金寧鄉","黃海路","中興路","09020040 黃海路與中興路交叉口","POINT (118.413843447717 24.4416862567154)"
"09020040","金寧鄉","黃海路","太湖路一段","09020040 黃海路與太湖路一段交叉口","POINT (118.41306498106405 24.440764383269709)"
"09020040","金寧鄉","黃海路","林森路","09020040 黃海路與林森路交叉口","POINT (118.41468707564809 24.442804408996324)"
"09020040","金寧鄉","黃海路","復興西路","09020040 黃海路與復興西路交叉口","POINT (118.41432208309777 24.442324245667464)"
"09020040","金寧鄉","黃海路","復興路","09020040 黃海路與復興路交叉口","POINT (118.41432208309777 24.442324245667464)"
"09020040","金寧鄉","黃海路","環島東路二段","09020040 黃海路與環島東路二段交叉口","POINT (118.43660649199603 24.464684524071572)"
"09020040","金寧鄉","黃海路","環島東路三段","09020040 黃海路與環島東路三段交叉口","POINT (118.43678387607508 24.4646818440919)"
"09020040","金寧鄉","環島南路五段165巷","環島南路五段165巷3弄","09020040 環島南路五段165巷與環島南路五段165巷3弄交叉口","POINT (118.41341696312236 24.4344896235973)"
"09020040","金寧鄉","環島南路五段165巷","環島南路五段165巷6弄","09020040 環島南路五段165巷與環島南路五段165巷6弄交叉口","POINT (118.4132380052298 24.434208649309767)"
"09020040","金寧鄉","環島南路五段165巷8弄","環島南路五段165巷","09020040 環島南路五段165巷8弄與環島南路五段165巷交叉口","POINT (118.4132380052298 24.434208649309767)"
"09020040","金寧鄉","環島南路五段165巷8弄","環島南路五段165巷6弄","09020040 環島南路五段165巷8弄與環島南路五段165巷6弄交叉口","POINT (118.41299789163941 24.434346322924512)"
"09020040","金寧鄉","太湖路二段","太湖路二段3巷","09020040 太湖路二段與太湖路二段3巷交叉口","POINT (118.41816535474743 24.439075774827188)"
"09020040","金寧鄉","太湖路二段","太湖路二段4巷","09020040 太湖路二段與太湖路二段4巷交叉口","POINT (118.41878459013674 24.43885792395406)"
"09020040","金寧鄉","太湖路二段","太湖路三段","09020040 太湖路二段與太湖路三段交叉口","POINT (118.42072833444513 24.438171543382055)"
"09020040","金寧鄉","太湖路二段","太湖路三段1巷","09020040 太湖路二段與太湖路三段1巷交叉口","POINT (118.42072833444513 24.438171543382055)"
"09020040","金寧鄉","太湖路二段","市港路","09020040 太湖路二段與市港路交叉口","POINT (118.41330461711448 24.440644497345716)"
"09020040","金寧鄉","太湖路二段","黃海路","09020040 太湖路二段與黃海路交叉口","POINT (118.41324746519842 24.440795160768118)"
"09020040","金寧鄉","環島南路五段165巷3弄","環島南路五段165巷","09020040 環島南路五段165巷3弄與環島南路五段165巷交叉口","POINT (118.41341696312236 24.4344896235973)"
"09020040","金寧鄉","環島南路五段165巷3弄","環島南路五段165巷1弄","09020040 環島南路五段165巷3弄與環島南路五段165巷1弄交叉口","POINT (118.41399886675436 24.434566643335984)"
"09020040","金寧鄉","前港路","前港路1巷","09020040 前港路與前港路1巷交叉口","POINT (118.4145273128853 24.433801442582535)"
"09020040","金寧鄉","前港路","前港路7巷","09020040 前港路與前港路7巷交叉口","POINT (118.41399054892474 24.433022003762517)"
"09020040","金寧鄉","前港路","前港路9巷","09020040 前港路與前港路9巷交叉口","POINT (118.41387845472696 24.43289985064763)"
"09020040","金寧鄉","前港路7巷","前港路","09020040 前港路7巷與前港路交叉口","POINT (118.41399054892474 24.433022003762517)"
"09020040","金寧鄉","環島南路五段165巷1弄","環島南路五段165巷3弄","09020040 環島南路五段165巷1弄與環島南路五段165巷3弄交叉口","POINT (118.41399886675436 24.434566643335984)"
"09020040","金寧鄉","中正路","自強路","09020040 中正路與自強路交叉口","POINT (118.41561728940644 24.440901764604803)"
"09020040","金寧鄉","中正路","黃海路","09020040 中正路與黃海路交叉口","POINT (118.41399195906172 24.441886476379807)"
"09020040","金寧鄉","山外街","復興西路","09020040 山外街與復興西路交叉口","POINT (118.41412850043002 24.44244160359716)"
"09020040","金寧鄉","前港路5巷","前港路","09020040 前港路5巷與前港路交叉口","POINT (118.41418916689656 24.433273435320814)"
"09020040","金寧鄉","復興西路","復興路","09020040 復興西路與復興路交叉口","POINT (118.41432208309777 24.442324245667464)"
"09020040","金寧鄉","復興西路","黃海路","09020040 復興西路與黃海路交叉口","POINT (118.41432208309777 24.442324245667464)"
"09020040","金寧鄉","復興路","士校路","09020040 復興路與士校路交叉口","POINT (118.42255667235258 24.440297153990514)"
"09020040","金寧鄉","復興路","中正路","09020040 復興路與中正路交叉口","POINT (118.41704266448744 24.44069046349415)"
"09020040","金寧鄉","復興路","自強路","09020040 復興路與自強路交叉口","POINT (118.41594988657812 24.441350556882753)"
"09020040","金寧鄉","復興路","黃海路","09020040 復興路與黃海路交叉口","POINT (118.41432208309777 24.442324245667464)"
"09020040","金寧鄉","前港路3巷","前港路","09020040 前港路3巷與前港路交叉口","POINT (118.41436545560134 24.433533628973862)"
"09020040","金寧鄉","自強路","中正路","09020040 自強路與中正路交叉口","POINT (118.41561728940644 24.440901764604803)"
"09020040","金寧鄉","自強路","中興路","09020040 自強路與中興路交叉口","POINT (118.41545027361133 24.440674204650861)"
"09020040","金寧鄉","自強路","太湖路二段","09020040 自強路與太湖路二段交叉口","POINT (118.4150453997255 24.440111448484629)"
"09020040","金寧鄉","自強路","林森路","09020040 自強路與林森路交叉口","POINT (118.41624783377063 24.441781426571652)"
"09020040","金寧鄉","自強路","武德新莊自強路","09020040 自強路與武德新莊自強路交叉口","POINT (118.4150453997255 24.440111448484629)"
"09020040","金寧鄉","武德新莊自強路","太湖路二段","09020040 武德新莊自強路與太湖路二段交叉口","POINT (118.4150453997255 24.440111448484629)"
"09020040","金寧鄉","中興路","自強路","09020040 中興路與自強路交叉口","POINT (118.41545027361133 24.440674204650861)"
"09020040","金寧鄉","林森路","自強路","09020040 林森路與自強路交叉口","POINT (118.41624783377063 24.441781426571652)"
"09020040","金寧鄉","國順街","太湖路二段","09020040 國順街與太湖路二段交叉口","POINT (118.41667526535127 24.439601520293991)"
"09020040","金寧鄉","太湖路二段3巷1弄","太湖路二段3巷","09020040 太湖路二段3巷1弄與太湖路二段3巷交叉口","POINT (118.41806353620325 24.438857317811028)"
"09020040","金寧鄉","太湖路二段3巷","太湖路二段","09020040 太湖路二段3巷與太湖路二段交叉口","POINT (118.41816535474743 24.439075774827188)"
"09020040","金寧鄉","士校路","太湖路二段","09020040 士校路與太湖路二段交叉口","POINT (118.42072833444513 24.438171543382055)"
"09020040","金寧鄉","士校路","太湖路三段","09020040 士校路與太湖路三段交叉口","POINT (118.42072833444513 24.438171543382055)"
"09020040","金寧鄉","士校路","太湖路三段1巷","09020040 士校路與太湖路三段1巷交叉口","POINT (118.42072833444513 24.438171543382055)"
"09020040","金寧鄉","士校路","南機路","09020040 士校路與南機路交叉口","POINT (118.43261490595319 24.450038998001389)"
"09020040","金寧鄉","士校路","埔華路","09020040 士校路與埔華路交叉口","POINT (118.44622808855547 24.454199934479448)"
"09020040","金寧鄉","士校路","復國路","09020040 士校路與復國路交叉口","POINT (118.4244523335085 24.432085970491187)"
"09020040","金寧鄉","士校路","復興路","09020040 士校路與復興路交叉口","POINT (118.42255667235258 24.440297153990514)"
"09020040","金寧鄉","士校路","環島東路三段","09020040 士校路與環島東路三段交叉口","POINT (118.44622808855547 24.454199934479448)"
"09020040","金寧鄉","士校路","環島東路四段","09020040 士校路與環島東路四段交叉口","POINT (118.44622808855547 24.454199934479448)"
"09020040","金寧鄉","士校路","環島南路五段","09020040 士校路與環島南路五段交叉口","POINT (118.4185260458404 24.434056149471758)"
"09020040","金寧鄉","太湖路二段4巷","太湖路二段","09020040 太湖路二段4巷與太湖路二段交叉口","POINT (118.41878459013674 24.43885792395406)"
"09020040","金寧鄉","太湖路三段1巷","太湖路三段","09020040 太湖路三段1巷與太湖路三段交叉口","POINT (118.42072833444513 24.438171543382055)"
"09020040","金寧鄉","太湖路三段1巷","太湖路三段2巷","09020040 太湖路三段1巷與太湖路三段2巷交叉口","POINT (118.4193751488441 24.436232932403982)"
"09020040","金寧鄉","太湖路三段1巷","復國路","09020040 太湖路三段1巷與復國路交叉口","POINT (118.42671756926052 24.435178281252718)"
"09020040","金寧鄉","太湖路三段2巷","太湖路三段1巷","09020040 太湖路三段2巷與太湖路三段1巷交叉口","POINT (118.4193751488441 24.436232932403982)"
"09020040","金寧鄉","下莊中興路","下莊光武路","09020040 下莊中興路與下莊光武路交叉口","POINT (118.4258293259627 24.451692081424483)"
"09020040","金寧鄉","下莊中興路","下莊新生街","09020040 下莊中興路與下莊新生街交叉口","POINT (118.42658805339602 24.452534624773193)"
"09020040","金寧鄉","下莊中興路","黃海路","09020040 下莊中興路與黃海路交叉口","POINT (118.42631797799231 24.452762592119996)"
"09020040","金寧鄉","下莊光武路","下莊中興路","09020040 下莊光武路與下莊中興路交叉口","POINT (118.4258293259627 24.451692081424483)"
"09020040","金寧鄉","下莊光武路","士校路","09020040 下莊光武路與士校路交叉口","POINT (118.42955505172427 24.449399295840863)"
"09020040","金寧鄉","復國路","太湖路三段","09020040 復國路與太湖路三段交叉口","POINT (118.42734534011538 24.436052921405235)"
"09020040","金寧鄉","南機路","三多路","09020040 南機路與三多路交叉口","POINT (118.44064214212119 24.444005234154304)"
"09020040","金寧鄉","南機路","士校路","09020040 南機路與士校路交叉口","POINT (118.43261490595319 24.450038998001389)"
"09020040","金寧鄉","南機路","黃海路","09020040 南機路與黃海路交叉口","POINT (118.42750571441729 24.454143748435285)"
"09020040","金寧鄉","三多路","工二路","09020040 三多路與工二路交叉口","POINT (118.43364463149464 24.428400082897554)"
"09020040","金寧鄉","三多路","太湖路三段","09020040 三多路與太湖路三段交叉口","POINT (118.43193618760506 24.434714429827125)"
"09020040","金寧鄉","三多路","南機路","09020040 三多路與南機路交叉口","POINT (118.44064214212119 24.444005234154304)"
"09020040","金寧鄉","三多路","環島東路五段","09020040 三多路與環島東路五段交叉口","POINT (118.43458736471519 24.424877799071226)"
"09020040","金寧鄉","三多路","環島東路四段","09020040 三多路與環島東路四段交叉口","POINT (118.45006958854071 24.450940260784478)"
"09020040","金寧鄉","三多路","環島南路五段","09020040 三多路與環島南路五段交叉口","POINT (118.43447688390108 24.424810206026223)"
"09020040","金寧鄉","太湖路三段","三多路","09020040 太湖路三段與三多路交叉口","POINT (118.43193618760506 24.434714429827125)"
"09020040","金寧鄉","太湖路三段","環島東路五段","09020040 太湖路三段與環島東路五段交叉口","POINT (118.44200897133703 24.430238534580781)"
"09020040","金寧鄉","工二路","三多路","09020040 工二路與三多路交叉口","POINT (118.43364463149464 24.428400082897554)"
"09020040","金寧鄉","四維路","金港路","09020040 四維路與金港路交叉口","POINT (118.43396249327452 24.410862871324525)"
"09020040","金寧鄉","四維路","柏村路","09020040 四維路與柏村路交叉口","POINT (118.43909869145148 24.422670221553517)"
"09020040","金寧鄉","新興街","金港路","09020040 新興街與金港路交叉口","POINT (118.43469971072318 24.416420949567225)"
"09020040","金寧鄉","柏村路","金港路","09020040 柏村路與金港路交叉口","POINT (118.43481314760879 24.424624728948118)"
"09020040","金寧鄉","柏村路","環島東路五段","09020040 柏村路與環島東路五段交叉口","POINT (118.43477734919532 24.424827762591235)"
"09020040","金寧鄉","環島東路二段","黃海路","09020040 環島東路二段與黃海路交叉口","POINT (118.43660649199603 24.464684524071572)"
"09020040","金寧鄉","鵲山圓環","環島東路二段","09020040 鵲山圓環與環島東路二段交叉口","POINT (118.43660639936593 24.464888141374672)"
"09020040","金寧鄉","鵲山圓環","環島東路三段","09020040 鵲山圓環與環島東路三段交叉口","POINT (118.43678433023274 24.464890610013697)"
"09020040","金寧鄉","環島東路五段","太湖路三段","09020040 環島東路五段與太湖路三段交叉口","POINT (118.44200897133703 24.430238534580781)"
"09020040","金寧鄉","環島東路五段","南機路","09020040 環島東路五段與南機路交叉口","POINT (118.45048291245655 24.436576043549621)"
"09020040","金寧鄉","環島東路五段","環島東路四段","09020040 環島東路五段與環島東路四段交叉口","POINT (118.45926596675099 24.44315401774378)"
"09020040","金寧鄉","埔華路","環島東路三段","09020040 埔華路與環島東路三段交叉口","POINT (118.44622808855547 24.454199934479448)"
"09020040","金寧鄉","環島東路四段","埔華路","09020040 環島東路四段與埔華路交叉口","POINT (118.44622808855547 24.454199934479448)"
"09020040","金寧鄉","環島東路四段","環島東路三段","09020040 環島東路四段與環島東路三段交叉口","POINT (118.44622808855547 24.454199934479448)"
"09020040","金寧鄉","中山路1巷","中山路","09020040 中山路1巷與中山路交叉口","POINT (118.3650565055533 24.445606711780385)"
"09020040","金寧鄉","環島北路二段980巷1弄","環島北路二段","09020040 環島北路二段980巷1弄與環島北路二段交叉口","POINT (118.36748806821981 24.455223350377366)"
"09020040","金寧鄉","環島南路塔后段","環島南路四段","09020040 環島南路塔后段與環島南路四段交叉口","POINT (118.40826640097373 24.436919390317655)"
"09020040","金寧鄉","環島南路塔后段","環島南路塔后段1巷","09020040 環島南路塔后段與環島南路塔后段1巷交叉口","POINT (118.40842561425075 24.437437951999925)"
"09020040","金寧鄉","環島南路塔后段","環島南路塔后段2巷","09020040 環島南路塔后段與環島南路塔后段2巷交叉口","POINT (118.40850709552615 24.437618140165114)"
"09020040","金寧鄉","環島南路塔后段","環島南路塔后段3巷","09020040 環島南路塔后段與環島南路塔后段3巷交叉口","POINT (118.40850709552615 24.437618140165114)"
"09020040","金寧鄉","市港一路","市港路","09020040 市港一路與市港路交叉口","POINT (118.41061803819196 24.436967037298984)"
"09020040","金寧鄉","市港一路","環島南路塔后段4巷","09020040 市港一路與環島南路塔后段4巷交叉口","POINT (118.40949326869941 24.437981190179812)"
"09020040","金寧鄉","市港一路","環島南路塔后段5巷","09020040 市港一路與環島南路塔后段5巷交叉口","POINT (118.40949326869941 24.437981190179812)"
"09020040","金寧鄉","市港六路","市港路","09020040 市港六路與市港路交叉口","POINT (118.41244772058587 24.439569356040977)"
"09020040","金寧鄉","市港六路","赤東路","09020040 市港六路與赤東路交叉口","POINT (118.41119453599913 24.440382023911297)"
"09020040","金寧鄉","前港路9巷","前港路","09020040 前港路9巷與前港路交叉口","POINT (118.41387845472696 24.43289985064763)"
"09020040","金寧鄉","前港路1巷","前港路","09020040 前港路1巷與前港路交叉口","POINT (118.4145273128853 24.433801442582535)"
"09020040","金寧鄉","下莊新生街","下莊中興路","09020040 下莊新生街與下莊中興路交叉口","POINT (118.42658805339602 24.452534624773193)"
"09020040","金寧鄉","下莊新生街","黃海路","09020040 下莊新生街與黃海路交叉口","POINT (118.42608972915775 24.452503478552728)"
"09020040","金寧鄉","金港路","四維路","09020040 金港路與四維路交叉口","POINT (118.43396249327452 24.410862871324525)"
