"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"10018020","北區","西濱路一段","西濱路一段275巷","10018020 西濱路一段與西濱路一段275巷交叉口","POINT (120.92956651398345 24.836532834822492)"
"10018020","北區","西濱路一段","西濱路一段47巷","10018020 西濱路一段與西濱路一段47巷交叉口","POINT (120.92727609991209 24.827768293072324)"
"10018020","北區","西濱路一段","西濱路一段61巷","10018020 西濱路一段與西濱路一段61巷交叉口","POINT (120.92707892535213 24.828228700094485)"
"10018020","北區","西濱路一段","西濱路一段8巷","10018020 西濱路一段與西濱路一段8巷交叉口","POINT (120.92725659631492 24.825672636183242)"
"10018020","北區","西濱路一段","延平路二段","10018020 西濱路一段與延平路二段交叉口","POINT (120.92725659631492 24.825672636183242)"
"10018020","北區","西濱路一段","延平路三段","10018020 西濱路一段與延平路三段交叉口","POINT (120.92747749139312 24.827629789383309)"
"10018020","北區","西濱路一段","延平路三段271巷","10018020 西濱路一段與延平路三段271巷交叉口","POINT (120.92807819805046 24.833921080393623)"
"10018020","北區","西濱路一段","延平路三段335巷1弄","10018020 西濱路一段與延平路三段335巷1弄交叉口","POINT (120.92874068543438 24.834756171060519)"
"10018020","北區","西濱路一段","延平路三段455巷","10018020 西濱路一段與延平路三段455巷交叉口","POINT (120.93021565093159 24.838223180755222)"
"10018020","北區","西濱路一段","延平路三段455巷60弄","10018020 西濱路一段與延平路三段455巷60弄交叉口","POINT (120.93021565093159 24.838223180755222)"
"10018020","北區","西濱路一段","延平路三段667巷","10018020 西濱路一段與延平路三段667巷交叉口","POINT (120.93375898428974 24.841953592884067)"
"10018020","北區","西濱路一段","延濱路","10018020 西濱路一段與延濱路交叉口","POINT (120.928967658131 24.835424908732591)"
"10018020","北區","西濱路一段","東大路四段","10018020 西濱路一段與東大路四段交叉口","POINT (120.93409015963323 24.842418033365618)"
"10018020","北區","西濱路一段","南寮端","10018020 西濱路一段與南寮端交叉口","POINT (120.93549322703086 24.843980287060674)"
"10018020","北區","西濱路一段","港北八街","10018020 西濱路一段與港北八街交叉口","POINT (120.9266609240625 24.830090549439376)"
"10018020","北區","西濱路一段","港北六街","10018020 西濱路一段與港北六街交叉口","POINT (120.92673062152107 24.831186939925374)"
"10018020","北區","西濱路一段","港北路","10018020 西濱路一段與港北路交叉口","POINT (120.92728858250212 24.832802491042173)"
"10018020","北區","西濱路一段","榮濱南路","10018020 西濱路一段與榮濱南路交叉口","POINT (120.92728858250212 24.832802491042173)"
"10018020","北區","西濱路一段","興濱路","10018020 西濱路一段與興濱路交叉口","POINT (120.93253884169428 24.841007935068205)"
"10018020","北區","西濱路一段","興濱路11巷","10018020 西濱路一段與興濱路11巷交叉口","POINT (120.93184884584764 24.84022585224136)"
"10018020","北區","港北六街","西濱路一段","10018020 港北六街與西濱路一段交叉口","POINT (120.92673062152107 24.831186939925374)"
"10018020","北區","港北六街","港北一街","10018020 港北六街與港北一街交叉口","POINT (120.92745158192508 24.831062685094878)"
"10018020","北區","尚濱路62巷","尚濱路","10018020 尚濱路62巷與尚濱路交叉口","POINT (120.92678597119573 24.8432181637873)"
"10018020","北區","西濱路一段189巷17弄","榮濱南路","10018020 西濱路一段189巷17弄與榮濱南路交叉口","POINT (120.92705292595178 24.835138114032759)"
"10018020","北區","榮濱南路","天府路二段","10018020 榮濱南路與天府路二段交叉口","POINT (120.92956412628348 24.839743253548363)"
"10018020","北區","榮濱南路","天府路二段45巷","10018020 榮濱南路與天府路二段45巷交叉口","POINT (120.92887477165345 24.838455598846849)"
"10018020","北區","榮濱南路","西濱路一段","10018020 榮濱南路與西濱路一段交叉口","POINT (120.92728858250212 24.832802491042173)"
"10018020","北區","榮濱南路","西濱路一段189巷17弄","10018020 榮濱南路與西濱路一段189巷17弄交叉口","POINT (120.92705292595178 24.835138114032759)"
"10018020","北區","榮濱南路","西濱路一段275巷18弄","10018020 榮濱南路與西濱路一段275巷18弄交叉口","POINT (120.92796628281781 24.836801420948859)"
"10018020","北區","榮濱南路","延濱路","10018020 榮濱南路與延濱路交叉口","POINT (120.9275629134977 24.836071194829856)"
"10018020","北區","東大路四段289巷","東大路四段","10018020 東大路四段289巷與東大路四段交叉口","POINT (120.92786575390153 24.845510991639003)"
"10018020","北區","東大路四段289巷","海濱路55巷","10018020 東大路四段289巷與海濱路55巷交叉口","POINT (120.92705370656336 24.844249095319526)"
"10018020","北區","延平路二段","西濱路一段","10018020 延平路二段與西濱路一段交叉口","POINT (120.92725659631492 24.825672636183242)"
"10018020","北區","延平路二段","西濱路一段1巷","10018020 延平路二段與西濱路一段1巷交叉口","POINT (120.92721989678091 24.825498169504954)"
"10018020","北區","延平路二段","西濱路一段8巷","10018020 延平路二段與西濱路一段8巷交叉口","POINT (120.92725659631492 24.825672636183242)"
"10018020","北區","西濱路一段8巷","西濱路一段","10018020 西濱路一段8巷與西濱路一段交叉口","POINT (120.92725659631492 24.825672636183242)"
"10018020","北區","西濱路一段8巷","延平路二段","10018020 西濱路一段8巷與延平路二段交叉口","POINT (120.92725659631492 24.825672636183242)"
"10018020","北區","嘉濱路12巷","孝賢路","10018020 嘉濱路12巷與孝賢路交叉口","POINT (120.92780419800545 24.842028036065074)"
"10018020","北區","嘉濱路12巷","嘉濱路","10018020 嘉濱路12巷與嘉濱路交叉口","POINT (120.92725038829485 24.841186223865179)"
"10018020","北區","海濱路55巷","尚濱路62巷","10018020 海濱路55巷與尚濱路62巷交叉口","POINT (120.92727061764492 24.844134888614292)"
"10018020","北區","孝賢路","嘉濱路12巷","10018020 孝賢路與嘉濱路12巷交叉口","POINT (120.92780419800545 24.842028036065074)"
"10018020","北區","孝賢路","聯興路","10018020 孝賢路與聯興路交叉口","POINT (120.92727405035726 24.842311935847192)"
"10018020","北區","港北路","西濱路一段","10018020 港北路與西濱路一段交叉口","POINT (120.92728858250212 24.832802491042173)"
"10018020","北區","港北路","延平路三段","10018020 港北路與延平路三段交叉口","POINT (120.92917110546216 24.8321223032018)"
"10018020","北區","港北路","東濱街","10018020 港北路與東濱街交叉口","POINT (120.92813750564142 24.832401091237443)"
"10018020","北區","港北路","榮濱南路","10018020 港北路與榮濱南路交叉口","POINT (120.92728858250212 24.832802491042173)"
"10018020","北區","嘉濱路5巷","天府路二段","10018020 嘉濱路5巷與天府路二段交叉口","POINT (120.92733613145731 24.840257497585469)"
"10018020","北區","嘉濱路5巷","嘉濱路","10018020 嘉濱路5巷與嘉濱路交叉口","POINT (120.92775334494093 24.840919828487358)"
"10018020","北區","西濱路一段2巷","西濱路一段1巷","10018020 西濱路一段2巷與西濱路一段1巷交叉口","POINT (120.92735947246172 24.825430154677974)"
"10018020","北區","西濱路一段2巷","延平路二段","10018020 西濱路一段2巷與延平路二段交叉口","POINT (120.92735947246172 24.825430154677974)"
"10018020","北區","延平路三段117巷","延平路三段","10018020 延平路三段117巷與延平路三段交叉口","POINT (120.92815051883144 24.829224263988635)"
"10018020","北區","延平路三段117巷","港北一街","10018020 延平路三段117巷與港北一街交叉口","POINT (120.92736073151264 24.830126828989989)"
"10018020","北區","延平路三段117巷","港北八街","10018020 延平路三段117巷與港北八街交叉口","POINT (120.92736073151264 24.830126828989989)"
"10018020","北區","延平路三段117巷","港北三街","10018020 延平路三段117巷與港北三街交叉口","POINT (120.92736073151264 24.830126828989989)"
"10018020","北區","港北一街","港北八街","10018020 港北一街與港北八街交叉口","POINT (120.92736073151264 24.830126828989989)"
"10018020","北區","港北一街","港北六街","10018020 港北一街與港北六街交叉口","POINT (120.92745158192508 24.831062685094878)"
"10018020","北區","港北三街","港北一街","10018020 港北三街與港北一街交叉口","POINT (120.92736073151264 24.830126828989989)"
"10018020","北區","港北三街","港北二街","10018020 港北三街與港北二街交叉口","POINT (120.92838647665462 24.831699351144209)"
"10018020","北區","港北三街","港北八街","10018020 港北三街與港北八街交叉口","POINT (120.92736073151264 24.830126828989989)"
"10018020","北區","港北三街","港北六街","10018020 港北三街與港北六街交叉口","POINT (120.92810909605805 24.830865438589171)"
"10018020","北區","天府路二段101巷","天府路二段","10018020 天府路二段101巷與天府路二段交叉口","POINT (120.92737831235934 24.840137787029278)"
"10018020","北區","延平路三段","天府路一段","10018020 延平路三段與天府路一段交叉口","POINT (120.93383057032463 24.839164068566959)"
"10018020","北區","延平路三段","西濱路一段","10018020 延平路三段與西濱路一段交叉口","POINT (120.92747749139312 24.827629789383309)"
"10018020","北區","延平路三段","延平路三段117巷","10018020 延平路三段與延平路三段117巷交叉口","POINT (120.92815051883144 24.829224263988635)"
"10018020","北區","延平路三段","延平路三段125巷","10018020 延平路三段與延平路三段125巷交叉口","POINT (120.92823844464851 24.829438033738313)"
"10018020","北區","延平路三段","延平路三段144巷","10018020 延平路三段與延平路三段144巷交叉口","POINT (120.92815051883144 24.829224263988635)"
"10018020","北區","延平路三段","延平路三段344巷","10018020 延平路三段與延平路三段344巷交叉口","POINT (120.93058753138951 24.835605897294386)"
"10018020","北區","延平路三段","延平路三段392巷","10018020 延平路三段與延平路三段392巷交叉口","POINT (120.93135530690199 24.836755971910634)"
"10018020","北區","延平路三段","延平路三段433巷","10018020 延平路三段與延平路三段433巷交叉口","POINT (120.93135530690199 24.836755971910634)"
"10018020","北區","延平路三段","延平路三段490巷","10018020 延平路三段與延平路三段490巷交叉口","POINT (120.93285044868935 24.838551975593248)"
"10018020","北區","延平路三段","延平路三段515巷","10018020 延平路三段與延平路三段515巷交叉口","POINT (120.93277711167445 24.838496863339628)"
"10018020","北區","延平路三段","延平路三段612巷","10018020 延平路三段與延平路三段612巷交叉口","POINT (120.93602801697944 24.840200882564716)"
"10018020","北區","延平路三段","延平路三段667巷","10018020 延平路三段與延平路三段667巷交叉口","POINT (120.93602801697944 24.840200882564716)"
"10018020","北區","延平路三段","東大路三段","10018020 延平路三段與東大路三段交叉口","POINT (120.93707679645706 24.840821921994177)"
"10018020","北區","延平路三段","東大路四段","10018020 延平路三段與東大路四段交叉口","POINT (120.93707679645706 24.840821921994177)"
"10018020","北區","延平路三段","港北二街","10018020 延平路三段與港北二街交叉口","POINT (120.92901278521197 24.831563665930503)"
"10018020","北區","延平路三段","港清街","10018020 延平路三段與港清街交叉口","POINT (120.92857780562133 24.830333737811827)"
"10018020","北區","東大路四段304巷","東大路四段","10018020 東大路四段304巷與東大路四段交叉口","POINT (120.92749626653949 24.845691581801134)"
"10018020","北區","東大路四段304巷","海濱路","10018020 東大路四段304巷與海濱路交叉口","POINT (120.92749626653949 24.845691581801134)"
"10018020","北區","仁和路9巷","仁和路","10018020 仁和路9巷與仁和路交叉口","POINT (120.92799893000665 24.84130767101226)"
"10018020","北區","仁和路9巷","仁和路6巷","10018020 仁和路9巷與仁和路6巷交叉口","POINT (120.92799893000665 24.84130767101226)"
"10018020","北區","仁和路9巷","嘉濱路12巷","10018020 仁和路9巷與嘉濱路12巷交叉口","POINT (120.92750454210102 24.841573620326358)"
"10018020","北區","尚濱路","尚濱路56巷","10018020 尚濱路與尚濱路56巷交叉口","POINT (120.92869488026463 24.842205170132559)"
"10018020","北區","尚濱路","榮濱路","10018020 尚濱路與榮濱路交叉口","POINT (120.9303960468402 24.84150610012648)"
"10018020","北區","尚濱路","聯興路","10018020 尚濱路與聯興路交叉口","POINT (120.92758650271503 24.84279543296293)"
"10018020","北區","新港一路","南寮街","10018020 新港一路與南寮街交叉口","POINT (120.92758768712213 24.849594418247875)"
"10018020","北區","新港一路","新港路","10018020 新港一路與新港路交叉口","POINT (120.92758768712213 24.849594418247875)"
"10018020","北區","東大路四段277巷","東大路四段","10018020 東大路四段277巷與東大路四段交叉口","POINT (120.92815074276268 24.845378124900606)"
"10018020","北區","東大路四段277巷","東大路四段277巷15弄","10018020 東大路四段277巷與東大路四段277巷15弄交叉口","POINT (120.92773970042686 24.844600582750729)"
"10018020","北區","東大路四段277巷17弄","東大路四段277巷","10018020 東大路四段277巷17弄與東大路四段277巷交叉口","POINT (120.92773970042686 24.844600582750729)"
"10018020","北區","東大路四段277巷17弄","東大路四段277巷15弄","10018020 東大路四段277巷17弄與東大路四段277巷15弄交叉口","POINT (120.92773970042686 24.844600582750729)"
"10018020","北區","東大路四段277巷17弄","聖軍路97巷","10018020 東大路四段277巷17弄與聖軍路97巷交叉口","POINT (120.92855360846227 24.844199434756149)"
"10018020","北區","仁和路","仁和路6巷","10018020 仁和路與仁和路6巷交叉口","POINT (120.92799893000665 24.84130767101226)"
"10018020","北區","仁和路","孝賢路","10018020 仁和路與孝賢路交叉口","POINT (120.92829687270262 24.841763259466916)"
"10018020","北區","仁和路","尚濱路","10018020 仁和路與尚濱路交叉口","POINT (120.92861251045906 24.842247388806015)"
"10018020","北區","仁和路","嘉濱路","10018020 仁和路與嘉濱路交叉口","POINT (120.92775334494093 24.840919828487358)"
"10018020","北區","仁和路","嘉濱路5巷","10018020 仁和路與嘉濱路5巷交叉口","POINT (120.92775334494093 24.840919828487358)"
"10018020","北區","港北二街","延平路三段","10018020 港北二街與延平路三段交叉口","POINT (120.92901278521197 24.831563665930503)"
"10018020","北區","港北二街","港北一街","10018020 港北二街與港北一街交叉口","POINT (120.92779890549514 24.831877130025589)"
"10018020","北區","西濱路一段234巷","西濱路一段","10018020 西濱路一段234巷與西濱路一段交叉口","POINT (120.92785011019453 24.833358887202905)"
"10018020","北區","西濱路一段234巷","延平路三段247巷","10018020 西濱路一段234巷與延平路三段247巷交叉口","POINT (120.92846128855763 24.833012540296522)"
"10018020","北區","西濱路一段234巷","東濱街","10018020 西濱路一段234巷與東濱街交叉口","POINT (120.92846128855763 24.833012540296522)"
"10018020","北區","東大路四段277巷9弄","東大路四段277巷","10018020 東大路四段277巷9弄與東大路四段277巷交叉口","POINT (120.92791437844585 24.844975749331411)"
"10018020","北區","東大路四段277巷9弄","東大路四段277巷15弄","10018020 東大路四段277巷9弄與東大路四段277巷15弄交叉口","POINT (120.9282906062266 24.84470667397386)"
"10018020","北區","聖軍路","天府路二段","10018020 聖軍路與天府路二段交叉口","POINT (120.92794494280497 24.839972822587754)"
"10018020","北區","聖軍路","尚濱路","10018020 聖軍路與尚濱路交叉口","POINT (120.92913431869397 24.841984699534294)"
"10018020","北區","聖軍路","東大路四段","10018020 聖軍路與東大路四段交叉口","POINT (120.93049622502088 24.844207303824078)"
"10018020","北區","聖軍路","東大路四段204巷","10018020 聖軍路與東大路四段204巷交叉口","POINT (120.93049622502088 24.844207303824078)"
"10018020","北區","聖軍路","聖軍路97巷","10018020 聖軍路與聖軍路97巷交叉口","POINT (120.9300132656997 24.843440930354689)"
"10018020","北區","聖軍路","嘉濱路","10018020 聖軍路與嘉濱路交叉口","POINT (120.92830674905724 24.840626367113202)"
"10018020","北區","聖軍路","榮濱路19巷","10018020 聖軍路與榮濱路19巷交叉口","POINT (120.9285397687953 24.841013571119447)"
"10018020","北區","聖軍路","興濱路","10018020 聖軍路與興濱路交叉口","POINT (120.92965883119018 24.842851592926706)"
"10018020","北區","西濱路一段189巷","西濱路一段189巷17弄","10018020 西濱路一段189巷與西濱路一段189巷17弄交叉口","POINT (120.92809687786871 24.834641458936233)"
"10018020","北區","西濱路一段189巷","西濱路一段189巷9弄","10018020 西濱路一段189巷與西濱路一段189巷9弄交叉口","POINT (120.92796033200375 24.83425159203739)"
"10018020","北區","西濱路一段189巷9弄","西濱路一段189巷","10018020 西濱路一段189巷9弄與西濱路一段189巷交叉口","POINT (120.92796033200375 24.83425159203739)"
"10018020","北區","仁和路6巷","仁和路","10018020 仁和路6巷與仁和路交叉口","POINT (120.92799893000665 24.84130767101226)"
"10018020","北區","仁和路6巷","聖軍路","10018020 仁和路6巷與聖軍路交叉口","POINT (120.9285397687953 24.841013571119447)"
"10018020","北區","仁和路6巷","榮濱路19巷","10018020 仁和路6巷與榮濱路19巷交叉口","POINT (120.9285397687953 24.841013571119447)"
"10018020","北區","延平路三段271巷","西濱路一段","10018020 延平路三段271巷與西濱路一段交叉口","POINT (120.92807819805046 24.833921080393623)"
"10018020","北區","延平路三段271巷","西濱路一段189巷","10018020 延平路三段271巷與西濱路一段189巷交叉口","POINT (120.92807819805046 24.833921080393623)"
"10018020","北區","延平路三段271巷","延平路三段","10018020 延平路三段271巷與延平路三段交叉口","POINT (120.92949335503442 24.833142964476281)"
"10018020","北區","延平路三段271巷","東濱街","10018020 延平路三段271巷與東濱街交叉口","POINT (120.92874106854549 24.833515523922358)"
"10018020","北區","西濱路一段189巷37弄","西濱路一段189巷","10018020 西濱路一段189巷37弄與西濱路一段189巷交叉口","POINT (120.92811054036918 24.835289599435498)"
"10018020","北區","東濱街","西濱路一段234巷","10018020 東濱街與西濱路一段234巷交叉口","POINT (120.92846128855763 24.833012540296522)"
"10018020","北區","東濱街","延平路三段247巷","10018020 東濱街與延平路三段247巷交叉口","POINT (120.92846128855763 24.833012540296522)"
"10018020","北區","東濱街","延平路三段271巷","10018020 東濱街與延平路三段271巷交叉口","POINT (120.92874106854549 24.833515523922358)"
"10018020","北區","東濱街","港北路","10018020 東濱街與港北路交叉口","POINT (120.92813750564142 24.832401091237443)"
"10018020","北區","延平路三段144巷","延平路三段","10018020 延平路三段144巷與延平路三段交叉口","POINT (120.92815051883144 24.829224263988635)"
"10018020","北區","延平路三段144巷","延平路三段117巷","10018020 延平路三段144巷與延平路三段117巷交叉口","POINT (120.92815051883144 24.829224263988635)"
"10018020","北區","延平路三段144巷","港清一街","10018020 延平路三段144巷與港清一街交叉口","POINT (120.92874028793403 24.829033935068082)"
"10018020","北區","西濱路一段275巷","天府路二段45巷","10018020 西濱路一段275巷與天府路二段45巷交叉口","POINT (120.92909842225447 24.836804851862496)"
"10018020","北區","西濱路一段275巷","西濱路一段","10018020 西濱路一段275巷與西濱路一段交叉口","POINT (120.92956651398345 24.836532834822492)"
"10018020","北區","西濱路一段275巷","西濱路一段189巷","10018020 西濱路一段275巷與西濱路一段189巷交叉口","POINT (120.92830606017662 24.835730962414061)"
"10018020","北區","西濱路一段275巷","西濱路一段255巷","10018020 西濱路一段275巷與西濱路一段255巷交叉口","POINT (120.92847093738396 24.83610133920547)"
"10018020","北區","西濱路一段275巷","西濱路一段275巷18弄","10018020 西濱路一段275巷與西濱路一段275巷18弄交叉口","POINT (120.92850761713294 24.836604386683177)"
"10018020","北區","西濱路一段275巷","西濱路一段275巷9弄","10018020 西濱路一段275巷與西濱路一段275巷9弄交叉口","POINT (120.92850771336032 24.836437252177518)"
"10018020","北區","西濱路一段275巷","延濱路","10018020 西濱路一段275巷與延濱路交叉口","POINT (120.92830606017662 24.835730962414061)"
"10018020","北區","延濱路","西濱路一段","10018020 延濱路與西濱路一段交叉口","POINT (120.928967658131 24.835424908732591)"
"10018020","北區","延濱路","西濱路一段189巷","10018020 延濱路與西濱路一段189巷交叉口","POINT (120.92830606017662 24.835730962414061)"
"10018020","北區","延平路三段247巷","延平路三段","10018020 延平路三段247巷與延平路三段交叉口","POINT (120.92934507931204 24.83271056414128)"
"10018020","北區","延平路三段247巷","東濱街","10018020 延平路三段247巷與東濱街交叉口","POINT (120.92846128855763 24.833012540296522)"
"10018020","北區","西濱路一段275巷9弄","西濱路一段","10018020 西濱路一段275巷9弄與西濱路一段交叉口","POINT (120.92944375382626 24.836285370173755)"
