"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"10002030","蘇澳鎮","德興一路","德興二路","10002030 德興一路與德興二路交叉口","POINT (121.82180979838358 24.625523904904355)"
"10002030","蘇澳鎮","德興一路","德興三路","10002030 德興一路與德興三路交叉口","POINT (121.82293581343708 24.626782723743759)"
"10002030","蘇澳鎮","德興一路","德興六路","10002030 德興一路與德興六路交叉口","POINT (121.82703988668152 24.63135375916869)"
"10002030","蘇澳鎮","德興一路","龍祥八路","10002030 德興一路與龍祥八路交叉口","POINT (121.81830124270823 24.624077609793915)"
"10002030","蘇澳鎮","中山路二段365巷","中山路二段","10002030 中山路二段365巷與中山路二段交叉口","POINT (121.82022070712003 24.615365986850861)"
"10002030","蘇澳鎮","中山路二段357巷","中山路二段","10002030 中山路二段357巷與中山路二段交叉口","POINT (121.82070301892929 24.615428366525919)"
"10002030","蘇澳鎮","新城南路","中山路二段","10002030 新城南路與中山路二段交叉口","POINT (121.82137194815698 24.615353116653068)"
"10002030","蘇澳鎮","新城南路","新城南路100巷","10002030 新城南路與新城南路100巷交叉口","POINT (121.82077566526482 24.613604180788343)"
"10002030","蘇澳鎮","新城南路","新城南路99巷","10002030 新城南路與新城南路99巷交叉口","POINT (121.82077566526482 24.613604180788343)"
"10002030","蘇澳鎮","新城南路100巷","新城南路99巷","10002030 新城南路100巷與新城南路99巷交叉口","POINT (121.82077566526482 24.613604180788343)"
"10002030","蘇澳鎮","區界西路","利成路一段","10002030 區界西路與利成路一段交叉口","POINT (121.82823157562677 24.648239777044125)"
"10002030","蘇澳鎮","區界西路","區界西路7巷","10002030 區界西路與區界西路7巷交叉口","POINT (121.82775979757662 24.648027484880572)"
"10002030","蘇澳鎮","區界西路","隆恩路","10002030 區界西路與隆恩路交叉口","POINT (121.82134324179719 24.646307341710497)"
"10002030","蘇澳鎮","區界西路","福德西巷","10002030 區界西路與福德西巷交叉口","POINT (121.82534098459882 24.647266814012312)"
"10002030","蘇澳鎮","新城一路90巷","新城一路","10002030 新城一路90巷與新城一路交叉口","POINT (121.82137910765971 24.615925431713379)"
"10002030","蘇澳鎮","新城一路90巷","新城一路10巷","10002030 新城一路90巷與新城一路10巷交叉口","POINT (121.82199426102636 24.617492595706779)"
"10002030","蘇澳鎮","中山路二段338巷","中山路二段","10002030 中山路二段338巷與中山路二段交叉口","POINT (121.8216476362295 24.615395943268197)"
"10002030","蘇澳鎮","德興三路","德興一路","10002030 德興三路與德興一路交叉口","POINT (121.82293581343708 24.626782723743759)"
"10002030","蘇澳鎮","新城一路52巷","新城一路","10002030 新城一路52巷與新城一路交叉口","POINT (121.82329245038636 24.61602070499157)"
"10002030","蘇澳鎮","新城一路","馬賽路","10002030 新城一路與馬賽路交叉口","POINT (121.82613908704934 24.616243921220018)"
"10002030","蘇澳鎮","新城一路","新城一路10巷","10002030 新城一路與新城一路10巷交叉口","POINT (121.82521442660459 24.615904535066306)"
"10002030","蘇澳鎮","新城一路","新城一路31巷","10002030 新城一路與新城一路31巷交叉口","POINT (121.82416800964597 24.615667478271575)"
"10002030","蘇澳鎮","新城一路31巷","大圳路","10002030 新城一路31巷與大圳路交叉口","POINT (121.82566699603513 24.614538115941343)"
"10002030","蘇澳鎮","新城一路31巷","大圳路255巷","10002030 新城一路31巷與大圳路255巷交叉口","POINT (121.82566699603513 24.614538115941343)"
"10002030","蘇澳鎮","新城一路31巷","馬賽路","10002030 新城一路31巷與馬賽路交叉口","POINT (121.82501292630559 24.614989999189163)"
"10002030","蘇澳鎮","新城一路31巷","新城一路","10002030 新城一路31巷與新城一路交叉口","POINT (121.82416800964597 24.615667478271575)"
"10002030","蘇澳鎮","蘇花路三段","蘇花路二段","10002030 蘇花路三段與蘇花路二段交叉口","POINT (121.82355369085019 24.48254222074695)"
"10002030","蘇澳鎮","蘇花路三段","蘇花路五段","10002030 蘇花路三段與蘇花路五段交叉口","POINT (121.86592373998872 24.538864958251281)"
"10002030","蘇澳鎮","馬賽路","大同西巷","10002030 馬賽路與大同西巷交叉口","POINT (121.83232091797606 24.6233256740407)"
"10002030","蘇澳鎮","馬賽路","大同路","10002030 馬賽路與大同路交叉口","POINT (121.83376464732066 24.624965845897123)"
"10002030","蘇澳鎮","馬賽路","永新路","10002030 馬賽路與永新路交叉口","POINT (121.8333812627352 24.624533491427542)"
"10002030","蘇澳鎮","馬賽路","忠孝路","10002030 馬賽路與忠孝路交叉口","POINT (121.82925489709589 24.619805461352996)"
"10002030","蘇澳鎮","馬賽路","海山西路","10002030 馬賽路與海山西路交叉口","POINT (121.82670172180713 24.616714948336266)"
"10002030","蘇澳鎮","馬賽路","馬賽路340巷","10002030 馬賽路與馬賽路340巷交叉口","POINT (121.83121094952571 24.622087964088337)"
"10002030","蘇澳鎮","馬賽路","馬賽路375巷","10002030 馬賽路與馬賽路375巷交叉口","POINT (121.8298896116163 24.620554174835377)"
"10002030","蘇澳鎮","馬賽路","祥和路","10002030 馬賽路與祥和路交叉口","POINT (121.82859695668424 24.61902933383675)"
"10002030","蘇澳鎮","馬賽路","新城一路","10002030 馬賽路與新城一路交叉口","POINT (121.82613908704934 24.616243921220018)"
"10002030","蘇澳鎮","馬賽路","新城一路31巷","10002030 馬賽路與新城一路31巷交叉口","POINT (121.82501292630559 24.614989999189163)"
"10002030","蘇澳鎮","馬賽路","新城二路","10002030 馬賽路與新城二路交叉口","POINT (121.82807179307883 24.618412378228697)"
"10002030","蘇澳鎮","馬賽路","新榮路","10002030 馬賽路與新榮路交叉口","POINT (121.83087130436729 24.621701318561065)"
"10002030","蘇澳鎮","馬賽路","蘇澳交流道","10002030 馬賽路與蘇澳交流道交叉口","POINT (121.82639286943549 24.61653488967346)"
"10002030","蘇澳鎮","馬賽路","蘇濱路二段","10002030 馬賽路與蘇濱路二段交叉口","POINT (121.83456890832849 24.625893547848989)"
"10002030","蘇澳鎮","成興路","區界西路","10002030 成興路與區界西路交叉口","POINT (121.82525636468949 24.647259874843428)"
"10002030","蘇澳鎮","三德路615巷","隆恩路","10002030 三德路615巷與隆恩路交叉口","POINT (121.82547903862678 24.636177002266891)"
"10002030","蘇澳鎮","龍祥二路7巷","龍祥二路","10002030 龍祥二路7巷與龍祥二路交叉口","POINT (121.82822780027277 24.634496925692645)"
"10002030","蘇澳鎮","龍祥二路7巷","龍祥三路","10002030 龍祥二路7巷與龍祥三路交叉口","POINT (121.82548361887393 24.634307505986669)"
"10002030","蘇澳鎮","龍祥二路7巷","龍祥三路5巷","10002030 龍祥二路7巷與龍祥三路5巷交叉口","POINT (121.82548361887393 24.634307505986669)"
"10002030","蘇澳鎮","龍祥三路","中興四巷","10002030 龍祥三路與中興四巷交叉口","POINT (121.82551218404012 24.633955666021222)"
"10002030","蘇澳鎮","龍祥三路","自強路","10002030 龍祥三路與自強路交叉口","POINT (121.8255964424219 24.63283036143207)"
"10002030","蘇澳鎮","龍祥三路","龍祥二路7巷","10002030 龍祥三路與龍祥二路7巷交叉口","POINT (121.82548361887393 24.634307505986669)"
"10002030","蘇澳鎮","龍祥三路","龍祥三路5巷","10002030 龍祥三路與龍祥三路5巷交叉口","POINT (121.82548361887393 24.634307505986669)"
"10002030","蘇澳鎮","中興四巷","中興一巷","10002030 中興四巷與中興一巷交叉口","POINT (121.82587587437217 24.633981749957854)"
"10002030","蘇澳鎮","中興四巷","龍祥二路","10002030 中興四巷與龍祥二路交叉口","POINT (121.82819590581642 24.634144967016653)"
"10002030","蘇澳鎮","中興四巷","龍祥三路","10002030 中興四巷與龍祥三路交叉口","POINT (121.82551218404012 24.633955666021222)"
"10002030","蘇澳鎮","中興路","中興四巷","10002030 中興路與中興四巷交叉口","POINT (121.82551218404012 24.633955666021222)"
"10002030","蘇澳鎮","中興路","龍祥三路","10002030 中興路與龍祥三路交叉口","POINT (121.82551218404012 24.633955666021222)"
"10002030","蘇澳鎮","龍祥三路6巷","龍祥三路","10002030 龍祥三路6巷與龍祥三路交叉口","POINT (121.82553909355443 24.633612233817587)"
"10002030","蘇澳鎮","龍祥三路7巷","龍祥三路","10002030 龍祥三路7巷與龍祥三路交叉口","POINT (121.8255647233334 24.633284788861943)"
"10002030","蘇澳鎮","自強路","德興一路","10002030 自強路與德興一路交叉口","POINT (121.82812566876464 24.63341426965286)"
"10002030","蘇澳鎮","自強路","龍祥二路","10002030 自強路與龍祥二路交叉口","POINT (121.82812566876464 24.63341426965286)"
"10002030","蘇澳鎮","自強路","龍祥三路","10002030 自強路與龍祥三路交叉口","POINT (121.8255964424219 24.63283036143207)"
"10002030","蘇澳鎮","德興五路","德興一路","10002030 德興五路與德興一路交叉口","POINT (121.82573261956475 24.62989868307784)"
"10002030","蘇澳鎮","大圳路","大圳路135巷","10002030 大圳路與大圳路135巷交叉口","POINT (121.83147043271435 24.613506546789779)"
"10002030","蘇澳鎮","大圳路","大圳路255巷","10002030 大圳路與大圳路255巷交叉口","POINT (121.82566699603513 24.614538115941343)"
"10002030","蘇澳鎮","大圳路","忠孝路","10002030 大圳路與忠孝路交叉口","POINT (121.83770649545841 24.612357677265038)"
"10002030","蘇澳鎮","大圳路","海山西路","10002030 大圳路與海山西路交叉口","POINT (121.83082377339849 24.613682755454874)"
"10002030","蘇澳鎮","新馬南路","大圳路","10002030 新馬南路與大圳路交叉口","POINT (121.82594701794062 24.614521590898732)"
"10002030","蘇澳鎮","新馬南路","大圳路255巷","10002030 新馬南路與大圳路255巷交叉口","POINT (121.82572911490684 24.614334710878268)"
"10002030","蘇澳鎮","新馬南路","海山西路","10002030 新馬南路與海山西路交叉口","POINT (121.82719634083856 24.616343843093944)"
"10002030","蘇澳鎮","大圳路255巷","中山路二段162巷","10002030 大圳路255巷與中山路二段162巷交叉口","POINT (121.82593593829301 24.613330713141977)"
"10002030","蘇澳鎮","新城二路","馬賽路","10002030 新城二路與馬賽路交叉口","POINT (121.82807179307883 24.618412378228697)"
"10002030","蘇澳鎮","新城二路","新城二路39巷","10002030 新城二路與新城二路39巷交叉口","POINT (121.82598534704619 24.6188683506939)"
"10002030","蘇澳鎮","新城二路","新城路","10002030 新城二路與新城路交叉口","POINT (121.82729158983511 24.618575944224517)"
"10002030","蘇澳鎮","蘇澳交流道","海山西路","10002030 蘇澳交流道與海山西路交叉口","POINT (121.82670172180713 24.616714948336266)"
"10002030","蘇澳鎮","蘇澳交流道","馬賽路","10002030 蘇澳交流道與馬賽路交叉口","POINT (121.82639286943549 24.61653488967346)"
"10002030","蘇澳鎮","中興三巷","中興一巷","10002030 中興三巷與中興一巷交叉口","POINT (121.82675681787293 24.633574753672008)"
"10002030","蘇澳鎮","中興三巷","中興四巷","10002030 中興三巷與中興四巷交叉口","POINT (121.82672103205005 24.634042205083745)"
"10002030","蘇澳鎮","中興一巷","中興三巷","10002030 中興一巷與中興三巷交叉口","POINT (121.82675681787293 24.633574753672008)"
"10002030","蘇澳鎮","中興一巷","中興四巷","10002030 中興一巷與中興四巷交叉口","POINT (121.82587587437217 24.633981749957854)"
"10002030","蘇澳鎮","海山西路","大圳路","10002030 海山西路與大圳路交叉口","POINT (121.83082377339849 24.613682755454874)"
"10002030","蘇澳鎮","海山西路","大圳路135巷","10002030 海山西路與大圳路135巷交叉口","POINT (121.83138812676066 24.613254818455175)"
"10002030","蘇澳鎮","海山西路","馬賽路","10002030 海山西路與馬賽路交叉口","POINT (121.82670172180713 24.616714948336266)"
"10002030","蘇澳鎮","海山西路","祥禮路","10002030 海山西路與祥禮路交叉口","POINT (121.83052002737747 24.613893184223116)"
"10002030","蘇澳鎮","新城路55巷","新城路","10002030 新城路55巷與新城路交叉口","POINT (121.82754375703883 24.620056141078123)"
"10002030","蘇澳鎮","新城路55巷","慶安路","10002030 新城路55巷與慶安路交叉口","POINT (121.82725184699518 24.620137293201594)"
"10002030","蘇澳鎮","新城路55巷","慶安路27巷","10002030 新城路55巷與慶安路27巷交叉口","POINT (121.82682279303754 24.620620360441308)"
"10002030","蘇澳鎮","德興六路","德興一路","10002030 德興六路與德興一路交叉口","POINT (121.82703988668152 24.63135375916869)"
"10002030","蘇澳鎮","新馬路","大同路","10002030 新馬路與大同路交叉口","POINT (121.83429385517729 24.618193267405445)"
"10002030","蘇澳鎮","新馬路","仁愛路","10002030 新馬路與仁愛路交叉口","POINT (121.83429385517729 24.618193267405445)"
"10002030","蘇澳鎮","新馬路","忠孝路","10002030 新馬路與忠孝路交叉口","POINT (121.8319458485222 24.617833368615095)"
"10002030","蘇澳鎮","新馬路","海山西路","10002030 新馬路與海山西路交叉口","POINT (121.82719634083856 24.616343843093944)"
"10002030","蘇澳鎮","新馬路","新馬南路","10002030 新馬路與新馬南路交叉口","POINT (121.82719634083856 24.616343843093944)"
"10002030","蘇澳鎮","新馬路","新馬路11巷","10002030 新馬路與新馬路11巷交叉口","POINT (121.83380694063783 24.618090145743679)"
"10002030","蘇澳鎮","新馬路","新馬路27巷","10002030 新馬路與新馬路27巷交叉口","POINT (121.83338656064132 24.618009136612443)"
"10002030","蘇澳鎮","新馬路","新馬路3巷","10002030 新馬路與新馬路3巷交叉口","POINT (121.83407006068478 24.618140424141302)"
"10002030","蘇澳鎮","新馬路","隘丁路","10002030 新馬路與隘丁路交叉口","POINT (121.83429385517729 24.618193267405445)"
"10002030","蘇澳鎮","新城路","忠孝路","10002030 新城路與忠孝路交叉口","POINT (121.827884752979 24.620786163950356)"
"10002030","蘇澳鎮","新城路","馬賽路","10002030 新城路與馬賽路交叉口","POINT (121.82723664215735 24.617417903413582)"
"10002030","蘇澳鎮","新城路","新城二路","10002030 新城路與新城二路交叉口","POINT (121.82729158983511 24.618575944224517)"
"10002030","蘇澳鎮","新城路","新榮路","10002030 新城路與新榮路交叉口","POINT (121.82834802254331 24.622232511221455)"
"10002030","蘇澳鎮","中山路二段181巷","中山路二段","10002030 中山路二段181巷與中山路二段交叉口","POINT (121.8274569391865 24.60735781990752)"
"10002030","蘇澳鎮","區界西路7巷","區界西路","10002030 區界西路7巷與區界西路交叉口","POINT (121.82775979757662 24.648027484880572)"
"10002030","蘇澳鎮","慶安路","慶安路27巷","10002030 慶安路與慶安路27巷交叉口","POINT (121.82759047052389 24.620989853199205)"
"10002030","蘇澳鎮","慶安路","慶安路43巷","10002030 慶安路與慶安路43巷交叉口","POINT (121.82769810858088 24.621587709904929)"
"10002030","蘇澳鎮","慶安路27巷","慶安路","10002030 慶安路27巷與慶安路交叉口","POINT (121.82759047052389 24.620989853199205)"
"10002030","蘇澳鎮","福德西巷","隆恩路","10002030 福德西巷與隆恩路交叉口","POINT (121.82775774982031 24.640213924033446)"
"10002030","蘇澳鎮","福德西巷","福德路177巷","10002030 福德西巷與福德路177巷交叉口","POINT (121.82851421725741 24.64039656824707)"
"10002030","蘇澳鎮","忠孝路","大圳路","10002030 忠孝路與大圳路交叉口","POINT (121.83770649545841 24.612357677265038)"
"10002030","蘇澳鎮","忠孝路","仁愛路","10002030 忠孝路與仁愛路交叉口","POINT (121.83482822424321 24.615689787753524)"
"10002030","蘇澳鎮","忠孝路","仁愛路159巷","10002030 忠孝路與仁愛路159巷交叉口","POINT (121.83369478348755 24.6165442651058)"
"10002030","蘇澳鎮","忠孝路","永愛路","10002030 忠孝路與永愛路交叉口","POINT (121.83559409858879 24.615102618591038)"
"10002030","蘇澳鎮","忠孝路","忠孝路168巷","10002030 忠孝路與忠孝路168巷交叉口","POINT (121.83632254584893 24.614596463955706)"
"10002030","蘇澳鎮","忠孝路","忠孝路194巷","10002030 忠孝路與忠孝路194巷交叉口","POINT (121.83541210368571 24.615246831176364)"
"10002030","蘇澳鎮","忠孝路","忠孝路291巷","10002030 忠孝路與忠孝路291巷交叉口","POINT (121.83375565949621 24.616499053488553)"
"10002030","蘇澳鎮","忠孝路","忠孝路387巷","10002030 忠孝路與忠孝路387巷交叉口","POINT (121.83234745966763 24.617540681557273)"
"10002030","蘇澳鎮","忠孝路","忠孝路480巷","10002030 忠孝路與忠孝路480巷交叉口","POINT (121.83134099419158 24.618273990552268)"
"10002030","蘇澳鎮","忠孝路","忠孝路8巷","10002030 忠孝路與忠孝路8巷交叉口","POINT (121.83770649545841 24.612357677265038)"
"10002030","蘇澳鎮","忠孝路","信義路","10002030 忠孝路與信義路交叉口","POINT (121.83499218773932 24.615565269421722)"
"10002030","蘇澳鎮","忠孝路","城東路","10002030 忠孝路與城東路交叉口","POINT (121.83753745259139 24.613112547506091)"
"10002030","蘇澳鎮","忠孝路","海山西路","10002030 忠孝路與海山西路交叉口","POINT (121.83770600173068 24.611757788091495)"
"10002030","蘇澳鎮","忠孝路","海山東路","10002030 忠孝路與海山東路交叉口","POINT (121.83770600173068 24.611757788091495)"
"10002030","蘇澳鎮","忠孝路","馬賽路","10002030 忠孝路與馬賽路交叉口","POINT (121.82925489709589 24.619805461352996)"
"10002030","蘇澳鎮","忠孝路","新城路","10002030 忠孝路與新城路交叉口","POINT (121.827884752979 24.620786163950356)"
"10002030","蘇澳鎮","忠孝路","新馬路","10002030 忠孝路與新馬路交叉口","POINT (121.8319458485222 24.617833368615095)"
"10002030","蘇澳鎮","大圳路194巷","大圳路","10002030 大圳路194巷與大圳路交叉口","POINT (121.82795611148538 24.614081306207368)"
"10002030","蘇澳鎮","龍祥二路","中興四巷","10002030 龍祥二路與中興四巷交叉口","POINT (121.82819590581642 24.634144967016653)"
