"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"10010010","太保市","祥和二路東段","太保二路","10010010 祥和二路東段與太保二路交叉口","POINT (120.29519037423643 23.456939873076749)"
"10010010","太保市","祥和二路東段","太保三路","10010010 祥和二路東段與太保三路交叉口","POINT (120.29649899573212 23.456734463424823)"
"10010010","太保市","祥和二路東段","太保五路","10010010 祥和二路東段與太保五路交叉口","POINT (120.29866691854352 23.456392120300166)"
"10010010","太保市","祥和二路東段","文化北街","10010010 祥和二路東段與文化北街交叉口","POINT (120.29765443570375 23.456550116794517)"
"10010010","太保市","祥和一路西段","太保一路","10010010 祥和一路西段與太保一路交叉口","POINT (120.2936223774708 23.459144378510302)"
"10010010","太保市","祥和一路西段","祥和一路東段","10010010 祥和一路西段與祥和一路東段交叉口","POINT (120.2936223774708 23.459144378510302)"
"10010010","太保市","祥和一路東段","公園北街","10010010 祥和一路東段與公園北街交叉口","POINT (120.29741074011361 23.458451047977519)"
"10010010","太保市","祥和一路東段","太保一路","10010010 祥和一路東段與太保一路交叉口","POINT (120.2936223774708 23.459144378510302)"
"10010010","太保市","祥和一路東段","太保二路","10010010 祥和一路東段與太保二路交叉口","POINT (120.29555020377893 23.458825194727012)"
"10010010","太保市","祥和一路東段","太保三路","10010010 祥和一路東段與太保三路交叉口","POINT (120.29686570328965 23.458544135903196)"
"10010010","太保市","祥和一路東段","太保五路","10010010 祥和一路東段與太保五路交叉口","POINT (120.29902569767785 23.458179898783328)"
"10010010","太保市","祥和一路東段","祥和一路東段25巷","10010010 祥和一路東段與祥和一路東段25巷交叉口","POINT (120.2962127316323 23.458682069422025)"
"10010010","太保市","文昌街","祥和三路東段","10010010 文昌街與祥和三路東段交叉口","POINT (120.29406827213313 23.454511796182487)"
"10010010","太保市","文昌街","棒球二街","10010010 文昌街與棒球二街交叉口","POINT (120.29419861537383 23.455217406058466)"
"10010010","太保市","文昌街","棒球三街","10010010 文昌街與棒球三街交叉口","POINT (120.29388937449505 23.453904309536313)"
"10010010","太保市","健康路183巷3弄","太子大道","10010010 健康路183巷3弄與太子大道交叉口","POINT (120.29410791604755 23.46758423172696)"
"10010010","太保市","健康路183巷3弄","健康路183巷","10010010 健康路183巷3弄與健康路183巷交叉口","POINT (120.2955856181818 23.467426556290604)"
"10010010","太保市","健康路183巷3弄","健康路183巷1弄","10010010 健康路183巷3弄與健康路183巷1弄交叉口","POINT (120.29440078746643 23.467532366925241)"
"10010010","太保市","健康路183巷5弄","太子大道","10010010 健康路183巷5弄與太子大道交叉口","POINT (120.29419147745477 23.468009680302544)"
"10010010","太保市","健康路183巷5弄","健康路183巷","10010010 健康路183巷5弄與健康路183巷交叉口","POINT (120.29563821233364 23.467861526887987)"
"10010010","太保市","健康路183巷5弄","健康路183巷3弄","10010010 健康路183巷5弄與健康路183巷3弄交叉口","POINT (120.29444587317857 23.467966311396196)"
"10010010","太保市","健康路183巷5弄","健康路183巷8弄","10010010 健康路183巷5弄與健康路183巷8弄交叉口","POINT (120.29563821233364 23.467861526887987)"
"10010010","太保市","故宮大道","太子大道","10010010 故宮大道與太子大道交叉口","POINT (120.29420749797771 23.469066152580922)"
"10010010","太保市","故宮大道","保鐵一路三段","10010010 故宮大道與保鐵一路三段交叉口","POINT (120.31829702428831 23.465913889414537)"
"10010010","太保市","故宮大道","故宮東路","10010010 故宮大道與故宮東路交叉口","POINT (120.29555851351461 23.468928222659372)"
"10010010","太保市","故宮大道","高鐵大道","10010010 故宮大道與高鐵大道交叉口","POINT (120.31829702428831 23.465913889414537)"
"10010010","太保市","故宮大道","博學路","10010010 故宮大道與博學路交叉口","POINT (120.30065179154701 23.468421229855949)"
"10010010","太保市","縣府六街","太保三路","10010010 縣府六街與太保三路交叉口","POINT (120.29588103378273 23.453590556758854)"
"10010010","太保市","縣府六街","太保五路","10010010 縣府六街與太保五路交叉口","POINT (120.29808588185802 23.453263106407292)"
"10010010","太保市","縣府六街","文化南街","10010010 縣府六街與文化南街交叉口","POINT (120.29707970956099 23.453392320099567)"
"10010010","太保市","縣府六街","學府路一段","10010010 縣府六街與學府路一段交叉口","POINT (120.29469855659318 23.453777929607838)"
"10010010","太保市","太保二路2巷","太保二路","10010010 太保二路2巷與太保二路交叉口","POINT (120.29539110831308 23.457998355339896)"
"10010010","太保市","太保二路69巷","太保二路","10010010 太保二路69巷與太保二路交叉口","POINT (120.29539110831308 23.457998355339896)"
"10010010","太保市","太保二路69巷","太保二路2巷","10010010 太保二路69巷與太保二路2巷交叉口","POINT (120.29539110831308 23.457998355339896)"
"10010010","太保市","縣府五街","太保三路","10010010 縣府五街與太保三路交叉口","POINT (120.29615877680612 23.455001038167438)"
"10010010","太保市","縣府五街","太保五路","10010010 縣府五街與太保五路交叉口","POINT (120.29831720007883 23.454648180169443)"
"10010010","太保市","縣府五街","文化南街","10010010 縣府五街與文化南街交叉口","POINT (120.29734791527415 23.454807361970211)"
"10010010","太保市","縣府五街","祥和三路東段205巷","10010010 縣府五街與祥和三路東段205巷交叉口","POINT (120.29776169874344 23.454738967629282)"
"10010010","太保市","縣府五街","祥和三路東段85巷","10010010 縣府五街與祥和三路東段85巷交叉口","POINT (120.29554460549923 23.455102208300332)"
"10010010","太保市","縣府五街","縣府三街","10010010 縣府五街與縣府三街交叉口","POINT (120.29565842369732 23.455682939216331)"
"10010010","太保市","縣府五街","縣府五街45巷","10010010 縣府五街與縣府五街45巷交叉口","POINT (120.29592889570199 23.455039102872377)"
"10010010","太保市","健康路","健康路183巷","10010010 健康路與健康路183巷交叉口","POINT (120.29549035299749 23.466482519053045)"
"10010010","太保市","健康路","博愛路","10010010 健康路與博愛路交叉口","POINT (120.29700602001185 23.466303688864173)"
"10010010","太保市","健康路","博學路","10010010 健康路與博學路交叉口","POINT (120.3002756168263 23.465927365755363)"
"10010010","太保市","健康路183巷1弄","健康路183巷","10010010 健康路183巷1弄與健康路183巷交叉口","POINT (120.29554396698052 23.466998859409898)"
"10010010","太保市","健康路183巷2弄","健康路183巷","10010010 健康路183巷2弄與健康路183巷交叉口","POINT (120.29554396698052 23.466998859409898)"
"10010010","太保市","健康路183巷2弄","健康路183巷1弄","10010010 健康路183巷2弄與健康路183巷1弄交叉口","POINT (120.29554396698052 23.466998859409898)"
"10010010","太保市","故宮東路","故宮大道","10010010 故宮東路與故宮大道交叉口","POINT (120.29555851351461 23.468928222659372)"
"10010010","太保市","故宮東路","故宮北路","10010010 故宮東路與故宮北路交叉口","POINT (120.29886824976995 23.478402239571722)"
"10010010","太保市","健康路183巷","故宮大道","10010010 健康路183巷與故宮大道交叉口","POINT (120.29576513545271 23.468911005138807)"
"10010010","太保市","健康路183巷","健康路183巷10弄","10010010 健康路183巷與健康路183巷10弄交叉口","POINT (120.29569041887783 23.468293425401328)"
"10010010","太保市","健康路183巷","健康路183巷3弄","10010010 健康路183巷與健康路183巷3弄交叉口","POINT (120.2955856181818 23.467426556290604)"
"10010010","太保市","健康路183巷","健康路183巷6弄","10010010 健康路183巷與健康路183巷6弄交叉口","POINT (120.2955856181818 23.467426556290604)"
"10010010","太保市","健康路183巷6弄","健康路183巷","10010010 健康路183巷6弄與健康路183巷交叉口","POINT (120.2955856181818 23.467426556290604)"
"10010010","太保市","健康路183巷6弄","健康路183巷3弄","10010010 健康路183巷6弄與健康路183巷3弄交叉口","POINT (120.2955856181818 23.467426556290604)"
"10010010","太保市","健康路183巷8弄","健康路183巷","10010010 健康路183巷8弄與健康路183巷交叉口","POINT (120.29563821233364 23.467861526887987)"
"10010010","太保市","健康路183巷10弄","健康路183巷","10010010 健康路183巷10弄與健康路183巷交叉口","POINT (120.29569041887783 23.468293425401328)"
"10010010","太保市","太保二路","嘉朴東路一段","10010010 太保二路與嘉朴東路一段交叉口","POINT (120.29578105525161 23.4598079549732)"
"10010010","太保市","博愛路","太保二路","10010010 博愛路與太保二路交叉口","POINT (120.29579761806565 23.4598969806612)"
"10010010","太保市","博愛路","信義一路","10010010 博愛路與信義一路交叉口","POINT (120.29629780030325 23.462479102428688)"
"10010010","太保市","博愛路","信義二路","10010010 博愛路與信義二路交叉口","POINT (120.29666166330514 23.464477231439105)"
"10010010","太保市","博愛路","健康路","10010010 博愛路與健康路交叉口","POINT (120.29700602001185 23.466303688864173)"
"10010010","太保市","博愛路","嘉朴東路一段","10010010 博愛路與嘉朴東路一段交叉口","POINT (120.29579761806565 23.4598969806612)"
"10010010","太保市","縣府二街","太保三路","10010010 縣府二街與太保三路交叉口","POINT (120.29662263003047 23.457352986551143)"
"10010010","太保市","縣府二街","太保五路","10010010 縣府二街與太保五路交叉口","POINT (120.29879199445509 23.457014531195682)"
"10010010","太保市","縣府二街","文化北街","10010010 縣府二街與文化北街交叉口","POINT (120.2977696433544 23.457175283212791)"
"10010010","太保市","縣府二街","祥和一路東段25巷","10010010 縣府二街與祥和一路東段25巷交叉口","POINT (120.29598945514931 23.457458226116273)"
"10010010","太保市","祥和一路東段25巷","太保二路69巷","10010010 祥和一路東段25巷與太保二路69巷交叉口","POINT (120.29607151738674 23.457892608557074)"
"10010010","太保市","祥和一路東段25巷","嘉朴東路一段","10010010 祥和一路東段25巷與嘉朴東路一段交叉口","POINT (120.29636920557448 23.459715335594296)"
"10010010","太保市","縣府六街70巷","縣府六街","10010010 縣府六街70巷與縣府六街交叉口","POINT (120.29629327851205 23.453522337785728)"
"10010010","太保市","縣府一街","太保五路","10010010 縣府一街與太保五路交叉口","POINT (120.29913424315089 23.458722674711737)"
"10010010","太保市","縣府一街","祥和一路東段25巷","10010010 縣府一街與祥和一路東段25巷交叉口","POINT (120.2962962336843 23.459165042232939)"
"10010010","太保市","縣府三街","太保三路","10010010 縣府三街與太保三路交叉口","POINT (120.29637693614677 23.456108452543106)"
"10010010","太保市","縣府三街","太保五路","10010010 縣府三街與太保五路交叉口","POINT (120.29854084978047 23.455759049740379)"
"10010010","太保市","縣府三街","文化北街","10010010 縣府三街與文化北街交叉口","POINT (120.2975293921678 23.455922557280246)"
"10010010","太保市","縣府六街52巷","縣府六街","10010010 縣府六街52巷與縣府六街交叉口","POINT (120.29667344532334 23.453459484167922)"
"10010010","太保市","信義二路","博愛路","10010010 信義二路與博愛路交叉口","POINT (120.29666166330514 23.464477231439105)"
"10010010","太保市","信義二路","博學路","10010010 信義二路與博學路交叉口","POINT (120.30000588496364 23.464133940429065)"
"10010010","太保市","公園南街","公園南街1巷","10010010 公園南街與公園南街1巷交叉口","POINT (120.29683710844586 23.455269234887339)"
"10010010","太保市","公園南街","文化北街","10010010 公園南街與文化北街交叉口","POINT (120.29742768783763 23.45540040190707)"
"10010010","太保市","公園南街","祥和三路東段205巷","10010010 公園南街與祥和三路東段205巷交叉口","POINT (120.29776169874344 23.454738967629282)"
"10010010","太保市","公園南街","縣府五街","10010010 公園南街與縣府五街交叉口","POINT (120.29676348724524 23.454902350163366)"
"10010010","太保市","公園南街1巷","公園南街","10010010 公園南街1巷與公園南街交叉口","POINT (120.29683710844586 23.455269234887339)"
"10010010","太保市","文化北街","公園北街","10010010 文化北街與公園北街交叉口","POINT (120.2978856774821 23.457751236930108)"
"10010010","太保市","文化北街","祥和二路東段","10010010 文化北街與祥和二路東段交叉口","POINT (120.29765443570375 23.456550116794517)"
"10010010","太保市","文化北街","縣府三街","10010010 文化北街與縣府三街交叉口","POINT (120.2975293921678 23.455922557280246)"
"10010010","太保市","祥和二路東段79巷","祥和二路東段","10010010 祥和二路東段79巷與祥和二路東段交叉口","POINT (120.2981292930325 23.456474951457892)"
"10010010","太保市","太保五路","太保五路100巷","10010010 太保五路與太保五路100巷交叉口","POINT (120.29845903665523 23.455352664094221)"
"10010010","太保市","太保五路","博學路","10010010 太保五路與博學路交叉口","POINT (120.29925724792372 23.459325388655827)"
"10010010","太保市","太保五路","嘉朴東路一段","10010010 太保五路與嘉朴東路一段交叉口","POINT (120.29923264606987 23.459214292705497)"
"10010010","太保市","太保五路","縣府三街","10010010 太保五路與縣府三街交叉口","POINT (120.29854084978047 23.455759049740379)"
"10010010","太保市","太保五路","縣府五街","10010010 太保五路與縣府五街交叉口","POINT (120.29831720007883 23.454648180169443)"
"10010010","太保市","太保五路100巷","太保五路","10010010 太保五路100巷與太保五路交叉口","POINT (120.29845903665523 23.455352664094221)"
"10010010","太保市","故宮北路","故宮東路","10010010 故宮北路與故宮東路交叉口","POINT (120.29886824976995 23.478402239571722)"
"10010010","太保市","博學路","信義一路","10010010 博學路與信義一路交叉口","POINT (120.29968004979457 23.461988248858631)"
"10010010","太保市","博學路","嘉朴東路一段","10010010 博學路與嘉朴東路一段交叉口","POINT (120.29925724792372 23.459325388655827)"
"10010010","太保市","嘉朴路東段","嘉朴東路一段","10010010 嘉朴路東段與嘉朴東路一段交叉口","POINT (120.3026197105313 23.45866496611535)"
"10010010","太保市","保鐵一路一段","保鐵一路二段","10010010 保鐵一路一段與保鐵一路二段交叉口","POINT (120.32319588957876 23.452034348306597)"
"10010010","太保市","保鐵一路一段","保鐵七路","10010010 保鐵一路一段與保鐵七路交叉口","POINT (120.32059012823186 23.451273660351205)"
"10010010","太保市","保鐵一路一段","高鐵大道","10010010 保鐵一路一段與高鐵大道交叉口","POINT (120.3169047541511 23.449630879561482)"
"10010010","太保市","保鐵一路一段","高鐵西路","10010010 保鐵一路一段與高鐵西路交叉口","POINT (120.32319588957876 23.452034348306597)"
"10010010","太保市","高鐵大道","保鐵一路一段","10010010 高鐵大道與保鐵一路一段交叉口","POINT (120.3169047541511 23.449630879561482)"
"10010010","太保市","高鐵大道","保鐵一路三段","10010010 高鐵大道與保鐵一路三段交叉口","POINT (120.31829702428831 23.465913889414537)"
"10010010","太保市","高鐵大道","保鐵二路","10010010 高鐵大道與保鐵二路交叉口","POINT (120.31724418347233 23.453673038979616)"
"10010010","太保市","高鐵大道","保鐵十二路","10010010 高鐵大道與保鐵十二路交叉口","POINT (120.31798184428669 23.4614945444377)"
"10010010","太保市","高鐵大道","保鐵十六街","10010010 高鐵大道與保鐵十六街交叉口","POINT (120.31810544710879 23.462768133742429)"
"10010010","太保市","高鐵大道","故宮大道","10010010 高鐵大道與故宮大道交叉口","POINT (120.31829702428831 23.465913889414537)"
"10010010","太保市","高鐵大道","春珠麻寮路","10010010 高鐵大道與春珠麻寮路交叉口","POINT (120.33447864547316 23.474927461533184)"
"10010010","太保市","高鐵大道","高鐵橋下嘉義段道路","10010010 高鐵大道與高鐵橋下嘉義段道路交叉口","POINT (120.32406894602514 23.470640361863275)"
"10010010","太保市","高鐵大道","嘉朴公路","10010010 高鐵大道與嘉朴公路交叉口","POINT (120.31748366933596 23.456288186550637)"
"10010010","太保市","高鐵大道","嘉朴路東段","10010010 高鐵大道與嘉朴路東段交叉口","POINT (120.31748366933596 23.456288186550637)"
"10010010","太保市","高鐵大道","嘉竹南路","10010010 高鐵大道與嘉竹南路交叉口","POINT (120.39431690839865 23.489623772319305)"
"10010010","太保市","嘉朴公路","保鐵一路二段","10010010 嘉朴公路與保鐵一路二段交叉口","POINT (120.32663437008023 23.454808903408207)"
"10010010","太保市","嘉朴公路","春珠麻寮路","10010010 嘉朴公路與春珠麻寮路交叉口","POINT (120.33141865454729 23.454022046080638)"
"10010010","太保市","嘉朴公路","嘉朴路東段","10010010 嘉朴公路與嘉朴路東段交叉口","POINT (120.31748366933596 23.456288186550637)"
"10010010","太保市","保鐵十二路","保鐵七路","10010010 保鐵十二路與保鐵七路交叉口","POINT (120.32115542588224 23.461294903037412)"
"10010010","太保市","保鐵十二路","保鐵五路","10010010 保鐵十二路與保鐵五路交叉口","POINT (120.32264530933367 23.461230849723961)"
"10010010","太保市","保鐵十二路","高鐵大道","10010010 保鐵十二路與高鐵大道交叉口","POINT (120.31798184428669 23.4614945444377)"
"10010010","太保市","保鐵十二路","高鐵西路","10010010 保鐵十二路與高鐵西路交叉口","POINT (120.32361570210298 23.461254566644982)"
"10010010","太保市","保鐵十二路","高鐵東路","10010010 保鐵十二路與高鐵東路交叉口","POINT (120.32408368681274 23.461245487988947)"
"10010010","太保市","保鐵一路三段","保鐵一路二段","10010010 保鐵一路三段與保鐵一路二段交叉口","POINT (120.32371786598674 23.46291186159317)"
"10010010","太保市","保鐵一路三段","保鐵七路","10010010 保鐵一路三段與保鐵七路交叉口","POINT (120.3213803193463 23.464649409342826)"
"10010010","太保市","保鐵一路三段","高鐵大道","10010010 保鐵一路三段與高鐵大道交叉口","POINT (120.31829702428831 23.465913889414537)"
"10010010","太保市","保鐵一路三段","高鐵西路","10010010 保鐵一路三段與高鐵西路交叉口","POINT (120.32371786598674 23.46291186159317)"
"10010010","太保市","保鐵一路三段","高鐵橋下嘉義段道路","10010010 保鐵一路三段與高鐵橋下嘉義段道路交叉口","POINT (120.32371850450545 23.46370565808968)"
"10010010","太保市","保鐵十六街","保鐵七路","10010010 保鐵十六街與保鐵七路交叉口","POINT (120.32122831053812 23.462530250470707)"
"10010010","太保市","保鐵十六街","保鐵九街","10010010 保鐵十六街與保鐵九街交叉口","POINT (120.31933342999389 23.462674972072364)"
"10010010","太保市","保鐵九街","保鐵一路三段","10010010 保鐵九街與保鐵一路三段交叉口","POINT (120.31959554369939 23.465642950661675)"
"10010010","太保市","保鐵七路","保鐵一路一段","10010010 保鐵七路與保鐵一路一段交叉口","POINT (120.32059012823186 23.451273660351205)"
"10010010","太保市","保鐵七路","保鐵一路三段","10010010 保鐵七路與保鐵一路三段交叉口","POINT (120.3213803193463 23.464649409342826)"
"10010010","太保市","保鐵七路","保鐵十二路","10010010 保鐵七路與保鐵十二路交叉口","POINT (120.32115542588224 23.461294903037412)"
"10010010","太保市","保鐵七路","保鐵六路","10010010 保鐵七路與保鐵六路交叉口","POINT (120.32085394705212 23.457273057505631)"
"10010010","太保市","保鐵七路","嘉朴公路","10010010 保鐵七路與嘉朴公路交叉口","POINT (120.32083026250666 23.45573187402681)"
"10010010","太保市","保鐵二路","保鐵七路","10010010 保鐵二路與保鐵七路交叉口","POINT (120.32069517534217 23.453463960993076)"
"10010010","太保市","保鐵六路","保鐵一路二段","10010010 保鐵六路與保鐵一路二段交叉口","POINT (120.3268210612431 23.457030075977286)"
"10010010","太保市","保鐵六路","保鐵七路","10010010 保鐵六路與保鐵七路交叉口","POINT (120.32085394705212 23.457273057505631)"
"10010010","太保市","保鐵六路","保鐵三路","10010010 保鐵六路與保鐵三路交叉口","POINT (120.32536547253858 23.457027400494212)"
"10010010","太保市","保鐵六路","保鐵五路","10010010 保鐵六路與保鐵五路交叉口","POINT (120.322448476516 23.457149587783306)"
"10010010","太保市","保鐵六路","高鐵西路","10010010 保鐵六路與高鐵西路交叉口","POINT (120.32308712916779 23.457121836503575)"
"10010010","太保市","保鐵六路","高鐵東路","10010010 保鐵六路與高鐵東路交叉口","POINT (120.32388408947918 23.456826377735183)"
"10010010","太保市","保鐵五路","保鐵十二路","10010010 保鐵五路與保鐵十二路交叉口","POINT (120.32264530933367 23.461230849723961)"
"10010010","太保市","保鐵五路","保鐵六路","10010010 保鐵五路與保鐵六路交叉口","POINT (120.322448476516 23.457149587783306)"
"10010010","太保市","高鐵西路","保鐵一路一段","10010010 高鐵西路與保鐵一路一段交叉口","POINT (120.32319588957876 23.452034348306597)"
"10010010","太保市","高鐵西路","保鐵一路二段","10010010 高鐵西路與保鐵一路二段交叉口","POINT (120.32319588957876 23.452034348306597)"
"10010010","太保市","高鐵西路","保鐵二路","10010010 高鐵西路與保鐵二路交叉口","POINT (120.32326705742878 23.453308791967231)"
"10010010","太保市","高鐵西路","保鐵十二路","10010010 高鐵西路與保鐵十二路交叉口","POINT (120.32361570210298 23.461254566644982)"
"10010010","太保市","高鐵西路","保鐵六路","10010010 高鐵西路與保鐵六路交叉口","POINT (120.32308712916779 23.457121836503575)"
"10010010","太保市","高鐵西路","嘉朴公路","10010010 高鐵西路與嘉朴公路交叉口","POINT (120.32334176590985 23.455314371860823)"
"10010010","太保市","高鐵橋下嘉義段道路","保鐵一路一段","10010010 高鐵橋下嘉義段道路與保鐵一路一段交叉口","POINT (120.32319588957876 23.452034348306597)"
"10010010","太保市","高鐵橋下嘉義段道路","保鐵一路二段","10010010 高鐵橋下嘉義段道路與保鐵一路二段交叉口","POINT (120.32319588957876 23.452034348306597)"
"10010010","太保市","高鐵橋下嘉義段道路","保鐵一路三段","10010010 高鐵橋下嘉義段道路與保鐵一路三段交叉口","POINT (120.32371850450545 23.46370565808968)"
"10010010","太保市","高鐵橋下嘉義段道路","高鐵大道","10010010 高鐵橋下嘉義段道路與高鐵大道交叉口","POINT (120.32406894602514 23.470640361863275)"
"10010010","太保市","高鐵橋下嘉義段道路","高鐵西路","10010010 高鐵橋下嘉義段道路與高鐵西路交叉口","POINT (120.32319588957876 23.452034348306597)"
"10010010","太保市","高鐵橋下嘉義段道路","高鐵東路","10010010 高鐵橋下嘉義段道路與高鐵東路交叉口","POINT (120.32366640857799 23.452187109847273)"
"10010010","太保市","保鐵一路二段","保鐵一路一段","10010010 保鐵一路二段與保鐵一路一段交叉口","POINT (120.32319588957876 23.452034348306597)"
"10010010","太保市","保鐵一路二段","保鐵三路","10010010 保鐵一路二段與保鐵三路交叉口","POINT (120.32557691304419 23.461540480009205)"
"10010010","太保市","保鐵一路二段","高鐵西路","10010010 保鐵一路二段與高鐵西路交叉口","POINT (120.32319588957876 23.452034348306597)"
"10010010","太保市","保鐵一路二段","高鐵東路","10010010 保鐵一路二段與高鐵東路交叉口","POINT (120.32366323127314 23.452335470105936)"
"10010010","太保市","保鐵一路二段","高鐵橋下嘉義段道路","10010010 保鐵一路二段與高鐵橋下嘉義段道路交叉口","POINT (120.32319588957876 23.452034348306597)"
"10010010","太保市","保鐵一路二段","嘉朴公路","10010010 保鐵一路二段與嘉朴公路交叉口","POINT (120.32663437008023 23.454808903408207)"
"10010010","太保市","高鐵東路","保鐵一路二段","10010010 高鐵東路與保鐵一路二段交叉口","POINT (120.32366323127314 23.452335470105936)"
"10010010","太保市","高鐵東路","保鐵八路","10010010 高鐵東路與保鐵八路交叉口","POINT (120.32398724711379 23.458542557593034)"
"10010010","太保市","高鐵東路","保鐵十二路","10010010 高鐵東路與保鐵十二路交叉口","POINT (120.32408368681274 23.461245487988947)"
"10010010","太保市","高鐵東路","保鐵十路","10010010 高鐵東路與保鐵十路交叉口","POINT (120.3240656904793 23.459848730234739)"
"10010010","太保市","高鐵東路","保鐵六路","10010010 高鐵東路與保鐵六路交叉口","POINT (120.32388408947918 23.456826377735183)"
"10010010","太保市","高鐵東路","嘉朴公路","10010010 高鐵東路與嘉朴公路交叉口","POINT (120.32379287034473 23.455239387287918)"
"10010010","太保市","保鐵八路","保鐵三路","10010010 保鐵八路與保鐵三路交叉口","POINT (120.32543573657006 23.45848398744613)"
"10010010","太保市","保鐵十路","保鐵三路","10010010 保鐵十路與保鐵三路交叉口","POINT (120.32549549202338 23.4597686761835)"
"10010010","太保市","保鐵三路","保鐵一路二段","10010010 保鐵三路與保鐵一路二段交叉口","POINT (120.32557691304419 23.461540480009205)"
"10010010","太保市","春珠麻寮路","高鐵大道","10010010 春珠麻寮路與高鐵大道交叉口","POINT (120.33447864547316 23.474927461533184)"
